snr,psf_ratio,elongation,compactness,sharpness,n_comparison_stars,candidate_score,plate_quality_GOOD,plate_quality_MODERATE,plate_low_snr_frac,plate_snr_std,plate_elongation_mean,plate_n_high_snr,red_fits_snr,red_fits_fwhm,red_ellipticity,red_sharpness_2nd,red_n_connected_px,red_aperture_flux,red_dist_to_edge_px,red_symmetry_score,red_gradient_magnitude,red_near_bright_star,label
13.190786811908865,0.8660254037844387,6.121732598992126,0.3490658503988659,0.225391469394211,20.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
56.73870151463058,1.2909944487358058,1.1758145587066045,0.1361356816555577,0.0805755147160425,0.0,50.0,1.0,0.0,1.0,0.0,0.0,0.0,15.07982538242682,3.5682482323055424,0.11190833228146135,1584.4782482432156,19.0,108198.0,265.0,0.4806677945859874,24971.351916242722,0.0,1
27.131545372284588,0.7071067811865476,11.389092189121346,0.2577087723647877,0.1401986566389172,20.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
11.666821508455255,0.4330127018922193,1.047207872574401,0.1298178782475121,0.1121449291226533,20.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
16.48400951853722,1.118033988749895,1.0321507560966148,0.1531573112927247,0.0459574901707696,0.0,50.0,1.0,0.0,1.0,0.0,0.0,0.0,10.14314375559202,5.046265044040321,0.09501593843557454,1845.7924409959687,28.0,50975.0,264.0,0.3356992384936617,14469.009386364303,0.0,1
14.161739701232852,0.8177634621393245,4.800567378571915,0.2373647782712288,0.1198320925075241,0.0,50.0,1.0,0.0,1.0,0.0,0.0,0.0,8.870704222301883,2.763953195770684,0.1071596987498653,725.4304896498745,9.0,36126.0,264.0,0.3553241061770175,8343.455183220236,0.0,1
35.634043588480345,0.7905694150420949,4.711614004159336,0.2327105669325772,0.1130273642596825,20.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
14.253870574011248,0.6123724356957945,1.46869358073959,0.180641577581413,0.097041867498346,20.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
17.41211974084295,0.8799971911045603,1.1960914361583783,0.1158018695140113,0.0945205801462119,20.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
28.563316479963127,1.0,2.3666728246170625,0.2154727471597937,0.0580713447950339,20.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
29.35295812655822,0.5,4.616870403879489,0.3455751918948772,0.3029091410450848,20.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
8.997965884224385,0.8660254037844387,2.2647144930198624,0.2077086051960193,0.2382385730211817,20.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
23.05743941810354,0.5773502691896258,2.013134683194816,0.1043106935762236,0.0870528161432218,20.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
19.716520960607088,1.0,2.2879768752412866,0.1158018695140113,0.0885133109249001,20.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
